83155	3	264,52,53	4
83171	6	264,67,62,64	7
83180	1	264,52,53	2
83186	2	264,52,53	1
83202	3	263,67,52,53	5
83209	2	264,65,52,53	1
83220	1	264	1
83223	1	264,67,52,53,64	2
83244	6	264,67	6
83247	1	264,67	1
83252	1	264,67	6
83258	7	264,25,52,53	7
83262	1	264,65	3
83271	2	264,67,64	6
83291	2	264,67,64	2
83292	2	264,25,67,64	3
83300	6	264,67,64	7
83310	1	264,65,67	2
83315	6	345,52,53	2
83321	6	264,69,77,67,52	2
83326	7	264,25,86,71,69,61,45,47,52,53	7
83332	6	266,67,64	7
83349	1	264,25,67,64	3
83359	6	264,52,64	3
83364	5	264,64	7
83372	3	264,67,72,73,52,53	6
83374	5	264,196,67	7
83381	2	264,67	3
83383	5	264,19,65,64,52,53,61	6
83389	1	264,67	3
83413	2	264,52,53,61	6
83424	6	266,52,53,64,61	7
83427	3	264,65	5
83433	4	264,65,67,64	2
83442	6	264,67,77,69,64	6
83452	4	264,52,53	2
83466	7	266,72,52	7
83470	1	264,65,67,52,53,61	2
83479	7	205,25,64	8
83493	7	393,390,30,31,64	7
83531	7	214,67,64	7
83538	7	264,67,72	7
83542	8	140,23,25,67	8
83580	5	264,77,69,67,17	6
83594	2	264,52,53,67	4
83612	7	303,67,72,64	7
83667	4	264,23,67,71,69,64	2
83702	1	347,23,67,64	1
83706	2	264,23,65,67,64	1
83718	5	347,238,25,65,67,69	1
83722	2	277,133,69,65,67	3
83731	3	267,25,65,67,64	3
83752	5	347,65,356,67,64	1
83770	2	264,67,64,61	7
83806	6	133,72,73,52,53	3
83813	6	133,67	3
83821	6	264,25,67,61	7
83824	5	347,25,26,27,67,64	3
83862	1	264,65,25,52,53	1
83875	7	266,69,70,25,26,27,52	7
83941	1	264,26,27,52,67,72,73	2
83943	1	264,26,27,52,67,68,72,73	2
83956	7	133,67	3
83959	6	133,67	3
83964	6	133,67	3
83974	3	264,52,65,67	2
83993	6	133,67	3
84023	7	343,67	7
84137	5	78,79	5
84188	7	78,79	7
84219	2	78,79	2
84270	2	78,79	2
84381	2	133,42,67,72	3
84400	2	133,67	3
84427	7	31,342,346,67,72	3
84442	5	264,67,72,73	1
84463	4	133,67	3
84470	6	345,67,72	7
84482	7	266,25,72,64	7
84492	2	264,67,64	1
84502	3	264,67	6
84504	2	264,67,65,64	5
84517	4	267,67,64,53	5
84522	3	264,52	2
84539	5	264,65,52,53	3
84540	1	264,65,52,53	3
84555	5	264,25,26,67,64	7
84570	6	264,52,67	7
84576	7	192,52,53	8
84578	1	264,67,65,53,52	2
84584	2	264,67,64	4
84594	4	264,67,64	7
84604	3	264,65,67,64	1
84610	1	264,65,52,53	2
84653	7	133,42,67,61,72,73,52,53	2
84666	5	264,67	7
84830	7	78,79	7
84839	3	133,67	6
84847	3	133,67,72,73	3
84864	7	303,67,72,73	7
84872	5	354,67	3
84889	2	133,67,72,73	3
84905	5	264,67,72,73,52	4
84912	2	133,67	3
84936	1	264,25,67,52,53,61	5
84944	4	78,79	4
84950	5	78,79	5
84963	3	264,61,52,53	4
84968	6	133,67,72,73,61,52,53	6
84989	2	133,67,72,73	3
85015	6	78,79	6
85033	7	78,79	7
85058	7	78,79	7
85068	6	78,79	6
85088	6	78,79	6
85102	7	78,79	7
85104	7	78,79	7
85115	6	78,79	6
85146	5	78,79	5
85169	3	78,79	3
85191	7	78,79	7
85197	6	78,79	6
85217	6	347,354,69,25,26,64,67,68	3
85220	7	140,23,25,26,27,67	8
85234	7	214,25,26,27,64,67,72,73	8
85267	7	176,30,31,64,52,53	8
85283	3	264,52,19,25,65	3
85293	3	264,52,53,67,72,73	3
85356	2	133,67,36,42,44,52,53	7
85367	7	266,25,26,27,67,72,73	8
85371	6	263,269,65,67	5
85390	7	213,64,67	7
85402	7	214,23,27,64,67	7
85404	6	213,52,53,67,72,73	7
85421	7	225,25,52,53,65	7
85428	7	196,52,53,67,72,73	7
85463	6	141,72	6
85472	2	213,52,53,67,64	7
85496	7	264,25,67,64,52,53	7
85507	6	338,67,52,53	3
85534	6	347,25,26,27	1
85540	1	264,52,53,67	3
85580	7	303,25,26,27,52,53,67,72,73	8
85605	3	263,52,53,67	1
85611	7	196,52,61,67,72,73	7
85617	7	196,52,53,67,72	7
85625	7	196,72,52,53	7
85641	7	196,64,52,53	7
85644	7	196,67,52,53,72,73,75,76	7
85660	2	266,389,390,52,53,69,25,67,64	8
85666	7	196,25,52,53,64	7
85670	1	264,42,52,53,67	7
85678	3	264,42,52,53,64,67	3
85697	5	264,67	5
85708	1	264,52,53	1
85715	5	264,65,52,53	6
85721	2	264,65,45,52,53	3
85738	7	264,267,312,67,68,25,52,53,64,65	7
85743	5	303,25,52,53,64,67	6
85763	3	266,25,65,67,47,64,52,53	7
85778	7	303,25,26,72	3
85784	7	239,25,52,53,67,64	7
85796	7	264,25,26,67,52,53,64,47	7
85808	6	263,264,23,25,64,67,68,69	6
85814	7	303,25,52,53,64,65,67,68,72,73	8
85874	3	263,25,26,27	7
85877	7	264,45,47,52,53,86,71,69,67,64	6
85879	3	264,67,52,53,72,73	1
85928	6	264,25,67,52,53	7
85931	5	266,52,53,67,64,61	3
85960	4	133,67	3
85989	7	347,64	3
86001	7	198,23,25,26,27,67,72,52	7
86010	2	264,23	1
86086	2	354,67,53	3
86109	2	347,52,53	1
86117	2	312,52	3
86121	5	347,53,64	1
86141	6	263,65,67,52,53,61	1
86162	7	266,65,67,52,53,64	7
86175	4	264,65	6
86204	6	264,65,67,64	7
86252	5	264,25,26,52,53,65,72,73	5
86271	2	264,25,26,52,53	4
86276	2	264,25,26,67	3
86293	6	264,25,26,52,53	7
86296	6	303,25,53,64,67,72,73	7
86304	3	274,25,26,354,69	4
86316	5	264,25,26,67	6
86326	2	347,25,26,52,53	2
86346	5	133,52,53,67,72,73	6
86359	5	133,67,52,53	3
86375	6	133,67	3
86389	6	133,52,53,67	3
86414	7	133,72	3
86426	6	347,348,25,26,27,65,67,69,70,64	1
86434	5	359,25,26,27,72,73,52,61	7
86445	2	354,25,26,27,67,72,73,52,53,61	1
86473	7	266,23,64	3
86579	4	133,42,61,62,67,72,73,52,53	3
86583	5	133,67,72,73	3
86587	2	344,52,53,72,73,64	1
86591	2	354,52,53,65,67	1
86599	6	264,67	7
86630	7	224,25,26,67,52,53,64	8
86637	5	264,67	3
86658	2	67,354,52,53,61,64	3
86672	3	345,67,52,61	5
86684	2	345,67,52,64	3
86698	2	266,67	6
86712	6	264,25,26,67	7
86723	5	322,67,38,52,53	3
86735	3	312,67,52	4
86750	5	133,67	3
86763	6	264,67	4
86782	4	133,67,72	3
86783	5	133,67	3
86792	4	133,67,72	3
86797	5	133,67	3
86831	1	354,67	3
86837	5	133,67,52	3
86846	3	354,67,52	3
86863	1	133,52,53,61,67	3
86879	2	133,67,52,53	3
87653	3	264,67	2
87668	5	264,72,73,52,53	7
87672	2	264,25,52,53	1
87677	2	264,67,44,52,53	2
87679	1	264,67,65,64,53,52,47,45	4
87691	3	264,25,52,53,64,65,67	7
87702	1	264,65,67,52,53	3
87710	6	264,25,26,52,53,67	6
87715	5	263,25,26,67	3
87725	2	264,316,67,69	7
87735	1	264,67	4
87751	2	264,52	3
87752	5	264,67,52,53	4
87765	6	264,19,52,53,65,67	6
87767	6	264,64	7
87775	5	264,25,67,72	5
87780	2	264,67	4
87791	1	266,64,52,53	7
87819	2	267,52,53,67,71,77	2
87820	7	264,52,53,61,62,64,67,69,77	7
87827	2	267,25,67,52,53,64	6
87838	7	266,72,73	7
87850	6	264,52,53	3
87859	2	264,52,53	3
87862	5	264,52,53,65	2
87867	7	266,72,52,53	7
87878	1	264	1
87892	1	264,52,61,67,64	3
87899	7	196,52,53,61,67,64	7
87905	1	264,67,52,53,64	4
87914	1	264,67,52,53	3
87923	7	276,67	8
87927	3	276,52,67	8
87956	2	347,354,25,67,26,27,68,64	2
87984	3	264,19,67	3
88000	7	272,185,186,67,69,72,73,175	8
88013	6	397,385,386,382,383,389,390,69,67,72	8
88032	5	133,67,52,53	3
88097	7	266,64,67,72	7
88116	3	264,23,67,69,77	2
88135	6	263,23,65,67,52,53,64	1
88138	3	264,25,23,26,67,52,53	2
88151	6	354,67,52,53	3
88179	7	196,25,26,67,52,53,64,68	5
88192	3	141,67,64,72,73,52	1
88196	5	141,67,72,73,64	3
88205	6	141,67,72,73,52	7
88214	8	217,67,53,64	8
88228	8	224,67	8
88263	2	133,67	7
88281	4	264,67	2
88289	1	264,67	2
88306	6	264,67,64	7
88339	7	196,67,72,73	7
88348	7	196,52,53,61,67,72,73	7
88359	1	263,67	1
88364	4	263,25,27,67,52,53,64	7
88367	7	209,280,23,67,69,64	7
88389	3	264,67,25,27,52,53	2
88395	2	264	5
88404	2	64,347,67	1
88411	7	264,67,64	7
88425	6	303,25,27,67,72,73,64	7
88429	6	303,67,72,73	7
88461	2	264,65,67,52,53	4
88470	1	264,67,72,73	2
88476	7	264,65,67,64	7
88498	2	347,356,68,67,65,52,53	1
88502	7	359,25,26,27,67,68,64	3
88507	6	348,67,68	3
88589	6	72,73	7
88592	3	264,67	4
88603	1	264,67,64	1
88609	1	264,52,53,64	1
88621	6	264,52,53,72	5
88627	2	65,67	7
88637	1	264,67	4
88642	6	266,67,69,70,64	7
88654	2	67,64,53	2
88659	1	264,67,72,73,53,64	2
88720	6	292,25,67,77,69	7
88728	3	264,67,64	7
88766	7	217,52,64,67,72,73	8
88773	6	225,67,64	7
88781	6	347,52,53,64,67	1
88785	2	303,52,53,64,67	2
88798	1	264,67,52,72,73	1
88805	6	347,52,53,64,67	1
88811	7	347,52,53,65,67,64	1
88818	6	347,23,67	1
88820	3	269,263,23,53	3
88831	1	264,67,23,64	1
88870	6	264,25,65,26,27,67,70,69,52,53	6
88881	4	333,25,67,77,69,53	3
88908	6	303,25,26,72,73,52,53,64	1
88915	3	264,25,67,64	7
88922	6	303,25,67,72,73	7
88937	2	264,25,65,53,64	5
88958	3	133,67,52,53,42,44	3
88960	7	393,67,37,52,53,64	7
88995	2	67,264	1
88996	2	133,67,72,73,52,53	3
89009	2	234,303,25,27,52,53,64,67,69	7
89015	5	264,67,52,53,64	5
89031	2	347,65,64,52	1
89036	6	264,65,67	6
89063	2	264,65,67,52,53,64	4
89098	2	347,196,264,25,69,67,52,53,64,61	6
89109	2	354,42,44,67,52	3
89172	6	347,25,26,27,67	2
89263	3	303,25,27,67,52,53,77,69,64	3
89278	7	347,357,25,27,55,56,53,64	7
89285	6	303,25,26,27,67,72,73,52,53	3
89294	2	264,275,69,25,67	6
89295	4	263,25,27,52,67	5
89333	3	133,67,52,53	3
89357	1	133,67,53	7
89369	2	133,67,52,53,64	3
91116	6	312,45,52,72,73,38,41,67	7
91126	3	354	3
91127	7	264,312,25,65,67,52,53,69,64	6
91134	6	133,67,72,73	7
91168	2	133,67	3
91179	7	226,25,67,72,73	3
91194	5	133,67,72	3
91195	5	133,67,72	3
91208	7	225,67,52,53,77,69,64	8
91226	2	133,67	3
91237	7	347,67,64	1
91258	2	133,67,64,52,53	3
91291	7	345,67,72,73,52,53	5
91293	8	153,30,31,67,72	8
91309	3	312,67	6
91319	5	347,52,67	2
91321	6	264,67,52,53	3
91332	2	72,73	3
91342	2	354,67,52,53	3
91350	4	264,52,65,67	6
91356	3	133,67,52,53	3
91361	5	133,67,52,53,64	3
91372	4	264	4
91379	3	264	3
91382	7	266,64	7
91390	8	266,67,52,53,64	8
91397	5	224,64,67	7
91409	7	263,264,55,56,64,67,69,77	7
91419	1	264,52,53,67	5
91425	1	264,52,53,67	1
91428	5	264,67	5
91434	2	264,67,42,44,52,53	4
91448	6	264,25,67,64	6
91456	5	264,67,64	6
91458	5	266,67,72,73	7
91469	6	264,67,64,312	7
91476	7	264,25,67,72,73,64	7
91482	5	264,67,72	5
91495	1	264	1
91496	7	264,196,67	7
91505	4	267,67,72,64	4
91514	5	264,67,72	4
91518	1	264,67	2
91520	6	264,67,72,73,52,53	6
91536	2	264,67	2
91541	3	264,67,52,53,64,72,73	3
91543	6	264,67,52,53,64,72,73	5
91549	1	267,67,64	2
91568	1	264,67	1
91580	1	264,67	2
91586	1	264,25,67,53,64	6
91592	5	274,25,65,67,64	3
91602	1	264,67,64,52,53	6
91616	7	196,67,72,73,53,64	7
91627	1	264,67,52,53,64	3
91632	4	274,67,64	6
91643	1	264,67,64	1
91653	7	196,67,72,73	7
91654	2	264,67,53,64	7
91661	2	264,52,53	2
91673	7	224,72,52,53	7
91691	1	359	1
91692	6	224,25,27,67	7
91724	7	303,26,27,67,64	7
91755	6	225,67,72	8
91763	7	234,25,26,27,67,57,36	8
91811	7	303,25,52,53,72,73,64	7
91831	6	303,67,72,73,52,53	3
91843	8	214,23,27,72,73,67,52,53,64	8
91865	6	225,67,72,73	7
91869	6	225,64,67	7
91872	7	196,65,67,64	7
91907	1	141,52,53,64,67,72,73	3
91920	1	347,67,52,53,64	1
91934	6	382,383,385,386,392,25,67,69,59,64	7
91973	6	133,67	5
91998	5	264,52,25,1,53	5
92030	7	196,72,73,52	7
92036	7	196,52,72,73	7
92041	7	196,72,52	7
92044	7	196,67	7
92049	1	210,52,53,67,61	3
92069	3	303,67,52,53,72,73,64	6
92081	6	303,67	2
92098	7	266,52,53,64,67,47	7
92109	5	263,52,53	7
92114	1	264,23,72,73,52,53	3
92119	4	266,25,67,72,73,52,53	7
92144	7	347,68	6
92150	7	264,312,25,67,68,72,73	7
92158	7	264,312,25,67,68,64	7
92170	7	347,133,25,67,69,64	1
92180	6	348,64	1
92202	5	264,67,72,73,52,53	7
92216	2	354,67	3
92308	5	347,64,67	1
92313	1	264,23,65,64	5
92323	6	266,25,67,52,53,64	7
92340	2	264,25,26,64,61,67	1
92347	3	133,61,52	3
92388	1	264,67,64	2
92407	3	347,356,65,67,64	1
92419	6	264,52,53,61	7
92429	5	359,25,52,67	2
92446	1	354,25,67	3
92476	6	266,67,65,52,53	7
92479	1	347,67,64	1
92494	5	264,25,65,67,52,53	3
92504	5	264,65,52,53	6
92540	5	347,65,356	3
92541	3	133,67,72	3
92561	5	133,67,72,73	3
92566	6	133,52,53,72,73	3
92579	2	141,67,72,73	1
92589	2	264,25,67,65,52,53	2
92596	7	264,25,67,65,64,52,53	7
92609	3	264,25,26,67,72,73	2
92642	6	264,65,69,71	6
92645	3	264,25,67	5
92651	5	25,356,65,71,72,73,67,52	1
92681	5	133,67,42,44,52,53	1
92687	5	133,67	3
92695	4	133,67	3
92706	3	133,42,44,52,53,67	7
92723	2	133,52,53,61	1
92734	6	133,67,72,73,52,53	3
92750	7	264,312,25,27,65,72,73,64	7
92756	7	303,67,72,27	3
92765	7	264,25,27,67	7
92767	7	345,25,26,27,67,72,73,52,53,76	7
92781	3	347,27,64	1
92824	7	194,345,65,69	7
92894	7	193,67,52,53,72,73	7
92902	2	133,67,72,73,64	2
92906	7	196,25,67,72,73	7
92919	3	133,67	3
92924	2	133,72	2
92930	2	133,67,64	2
92934	3	133,67,72,73	3
92945	3	133,67	3
93667	5	274,52,53,67	7
93695	3	264,65,67,52,53	2
93718	1	266,52,53,67	7
93730	6	354,67	6
93744	8	385,382,386,383,163,271,93,69,67,64	8
93787	7	303,67,72,73	7
93794	1	264,67,64	4
93803	2	264,25,26,65,67	7
93814	3	234,67	3
93818	7	263,269	7
93820	5	264,67,64	7
93828	6	266,67,72,73	7
93844	2	264,67,52,53,64	3
93851	1	264	5
93868	1	264,67	2
93878	2	264	3
93887	2	264,67	3
93893	1	264,67	3
93904	6	264,67,65,52,53,64	2
93910	4	267,72	2
93930	3	264,67,64	3
93934	3	264,52,53	2
93937	3	264	3
93945	2	264,67	3
93951	6	264,67	7
93955	5	264,67,64	5
93962	2	264,25,67,64	7
93969	7	266,52,53,67,72,73	7
93983	7	266,25,67,72	7
93988	1	264,67,72,73,52,53	3
94002	2	264,65,52,53,61	4
94013	2	264,67,64	6
94020	6	264,65,64	7
94025	7	266,67,64	7
94034	3	264,52,53	5
94043	1	264	1
94049	6	264,65,52,53,64	6
94055	7	266,52,53,67,64,61	7
94114	7	196,52,53,65	7
94129	6	264,19,23,45,47,52,53,65,67	7
94141	7	175,64	8
94147	7	176,67,45,47,52,64	8
94165	1	264,67,72,73,64	3
94206	6	264,26,27,52,72	7
94213	7	205,67,25,26,52,53,72,73	8
94238	6	385,386,383,392,72,73,67	3
94259	1	264,23,65,67,52,53	7
94290	7	225,72,73,52,53	7
94325	7	266,25,26,52,53	7
94333	2	141,72,52,53	1
94344	2	141,67,52,53,64	3
94352	7	213,25,26,52,53,72,27	7
94358	6	213,27,52,53,67,64	8
94369	7	347,25,26,27,48,57,47,67,64	7
94376	5	225,25,27,67,64,72,73	7
94397	7	263,25,27,52,53,64	5
94475	6	263,25,26,67,64	1
94480	6	263,25,26,67,55,56,64	2
94491	6	274,25,27,67,72,73,52,53,64	7
94500	7	196,67,52,53	7
94506	7	196,67,52,53	7
94515	7	266,52,53,64	7
94530	7	266,72,73,53	7
94534	7	264,23,65,64	7
94548	7	264,67,72,73,52,53	6
94556	6	264,275,69,77	7
94572	6	264,312,52,53,61,64,65,67,1,68	4
94577	3	264,52,53,65,67	4
94585	7	303,67,64,72	7
94598	5	303,25,27,67,72,73,76,64	6
94743	6	382,383,64,67	7
94764	7	272,52,53,64	8
94767	7	264,64	7
94801	7	196,264,65,67,52,53	7
94809	7	224,25,67,64	7
94848	2	274,23,52	1
94868	6	303,67,72,73,64,52	7
94879	7	225,26,72,73,52,27	7
94889	7	141,67,52,64	6
94943	6	385,386,383,67,68,64	8
94968	5	234,303,65,67,69,77,72	8
94996	7	347,125,67,69	2
94998	6	274,25,26,67,42,44,52,53,72,73	7
95004	7	196,67,72,73	7
95032	7	303,67,72,73	3
95039	1	264,25,26,27,67,44,47,52,53,64	2
95048	7	196,65	7
95061	6	264,67,61,62,64	6
95095	2	133,67	3
95108	1	133,67	3
95122	6	266,65,64	7
95126	6	303,25,72,73,64	5
95131	2	347,67,52,53,64	1
95142	6	385,383,67,64	8
95145	5	347,67,68,52,53,64	2
95169	7	133,61,62,67,52,53	6
95207	2	264,52,53,64	6
95213	1	264,52,53	2
95233	3	347,64	1
95272	3	347,23	3
95283	2	347,356,67,52,53,64	1
95290	2	347,67,52,53,64	1
95297	2	347,67,52,53,64	1
95309	2	347,67,52,53,64	1
95310	2	347,67,64,52,53	1
95330	3	347,65,356,52,53	1
95337	6	347,67	3
95340	6	348,65	3
95344	6	347,67	1
95351	2	345,72,73,52,64	4
95357	2	354,52,53	3
95399	5	264,25,67,77,69,72,73	7
95403	3	264,25,67	1
95418	6	347,25,27,52,53	5
95426	7	264,25,67,64	7
95447	6	133,67,72,73	3
95459	7	264,64,65,67	7
95466	7	347,52,65,354,67	3
95485	1	264,65,67	1
95490	7	347,65,27,52,53,59,64	3
95615	2	133,67,64	3
95622	5	133,67,42,44,52,53	3
95634	4	347,27,52,53,64,67,47	1
95641	1	347,25,27,67,42,44,52,53	1
95642	7	274,23,25,26,69,77,27,72,73	7
95657	7	303,238,25,67,69,72,73	7
95658	1	264,25,27,67,53	6
95685	6	264,61,62,65,67	6
95714	2	114,263,67,69,52,53	3
95773	6	263,347,67,69,52,53,64	2
95813	6	239,67,64	7
95822	3	359,67,72,73	3
95835	5	266,67,64,72,52,53	7
95870	3	345,67,52	3
95881	2	354,67,52,53	3
95884	6	345,67,52,72,76	7
95906	6	266,67	7
95911	6	133,61,62,67,72,73,52	3
95925	6	263,118,25,67,69,52,53	6
95956	2	133,67	3
95967	2	264,25,67,52,53	3
95972	5	264,52,53	5
95978	7	266,67,72,73	7
95989	3	264,67,72,73	5
96002	1	264,65,67	1
96008	1	264,52,53,25,26,67	1
96020	5	264	2
96033	2	264,52,67,72,73	4
96035	5	263,25,72,73,52,53	1
96040	1	264,312,37,52,53,64	3
96051	2	264,64	1
96056	6	266,52,53,64	7
96070	7	264,52,53,64,67	3
96074	2	266,67,72	7
96086	7	196,264,67,64	6
96094	3	264,65,67	3
96101	5	264,67	3
96109	1	264,67,64	3
96119	1	264,67,42,44,52,53,64	7
96121	6	266,65	7
96132	2	264	3
96139	2	264,67	3
96153	6	264,67,72,73,52,53	4
96161	5	264,67,72,73,52,53	3
96542	7	78	7
96603	7	78	7
96624	7	78	7
96633	6	78	6
96638	7	78	7
96647	7	78	7
96684	7	266,25,64	7
96705	2	133,67,72	3
96715	6	133,52,53	2
96730	7	224,196,69,67,64	8
96760	7	224,52,67,72,73,76	7
96761	7	205	8
96801	7	214,23,25,26,27,67,72,73,53,64	8
96808	7	225,67,72,73,64	7
96823	6	322,52,53	3
96840	5	141,67,64	3
96847	6	141,67,72,73,64	3
96853	6	141,67,72,73,64	3
96859	7	264,25,26,65,77,67,52,53	7
96910	7	264,25,26,27,72,73	6
96933	5	238,274,23,25,69,52,72,73,67	7
96940	7	196,52,53,67,72,73	7
96949	3	267,25	2
96954	7	118,264,25,23,65,69,52,53,64,67,72	6
96993	2	347,357,52,64	1
97004	1	264,52,53,72,73	1
97023	5	264,23,67	6
97031	6	347,354,25,67,68,69,52,53	2
97050	3	264,23,25,67	7
97069	7	264,25,67,64	7
97072	3	264,25,67,64	3
97115	1	264,65,67,52,53	1
97185	3	264,23,67	6
97191	7	266,23,67,72,73,52,53,64	6
97196	3	264,67,64	3
97205	6	264,23,67	7
97223	5	264,25,27,65	5
97226	2	264,25,26,27,65,67,64	6
97231	2	264,25,27	3
97243	3	264,25,26,27,67,64	7
97271	6	354,77,69	4
97277	2	133,67,53	3
97291	3	354,67	3
97296	3	133,67,72,73,53	3
97315	7	133,52,53	2
97322	1	67,354,52,53	3
97325	3	264,67	3
97346	2	347	1
97369	4	267,65,67	5
97373	6	267,65,67,64	7
97388	2	264,65,67,52,53	6
97398	1	347,64,52,53	1
97408	7	240,27,67,52,53,47	7
97418	5	264,25,67,68,72,73,52,64	3
97424	7	225,25,26,67,69,71,64,27,72,73	7
97450	2	133,67,72,73	3
97486	3	133,67,72	3
97490	5	133,67	7
97504	3	133,67,72,73	3
97512	6	312,52,53,67,72,73	7
97536	7	196,67,72,73	7
97542	7	196,67,72,73	7
97548	7	266,65,67,52,53,45,47,64	8
97549	2	354,67,52,53	3
97628	2	345,64,67,72,73	7
97640	1	133,52,53,67,72,73	3
97648	3	133,67,52,53	3
97652	1	264,67,52,53	6
98115	5	264,67	7
98126	7	133,67,72,73,52	3
98177	5	264,25,67	7
98183	5	264,52,67	7
98220	3	267,25,26,67	4
98229	3	264,18,65,67,64	6
98233	2	264,67	6
98234	1	264	2
98245	3	264	3
98251	6	264,67,52,53	6
98260	3	264,312,64,69	2
98266	6	264,312,25,26,52,53,67	3
98272	2	264,52,53,61,67	4
98278	1	264,52,72,73	3
98285	3	264,67	3
98302	2	264,52,53	7
98306	7	196,128,69,67	7
98310	3	264,65,67,52,53	4
98319	3	264	6
98326	1	264,67,53	1
98339	7	196,67	7
98349	7	264,67,65,52,53	7
98353	7	264,67,64	7
98365	3	264,67,52,53	7
98366	7	264,64,65,67	7
98402	7	23,53	7
98411	6	133,52,61,62,67,72,73	5
98425	7	176,175,25,26,27,64,67,69,72,77	8
98440	8	223,231,191,64,67,72,69	8
98474	6	303,25,27,67,52,61,62,72,73,64	7
98481	7	303,25,52,53,61,64,67,72,73	7
98503	7	224,52,53,67,72,73,76	7
98517	7	205,25,67,72,73,64	8
98522	7	196,52,53,64,68,72,73	7
98544	2	133,67	6
98574	1	264,23,67,72,73	3
98588	7	213,25,26,67,72,73,27	7
98593	7	214,23,25,67,72,73,52,53,64	8
98595	7	214,23,67,53,64	7
98618	7	140,25,27,23,67	8
98637	7	196,67,52,53,64	7
98670	2	141,67,53,64	3
98676	6	141,67	1
98678	1	141,67,52,53	3
98691	6	264,25,52,53,61,62,64,17,72,73	6
98711	7	397,385,386,383,25,67,68,69,64	8
98746	1	345,67,52,53,64,72,73	3
98751	1	348,67,52,53,64	3
98772	2	64,53	3
98775	2	67,53,64	3
98778	2	303,67,52,53,64	3
98793	6	266,25,67,64	6
98809	7	263,239,69,25,67,52,53,64	7
98821	7	196,67,72,64	7
98831	7	196,67	7
98835	7	196,67,72,73,53,64	7
98838	7	196,67,61,62,52,72,73	7
98880	2	303,67,52,53,64	2
98885	7	303,25,67,77,69	7
98890	7	303,274,25,23,67,72,69	7
98898	5	303,25,26,27,67,72,73,64	3
98904	5	264,67,23,52,53,64	7
98919	1	264,67	1
98948	1	264,25,29,67,68,52,53,64	2
98953	6	312,67,68,52,53	6
98970	6	264,67,53,64	7
98974	1	269,263,264,65,67,52,53,64	1
98987	6	264,52,65,67,69,70,64	6
98996	7	303,25,67,72,64	7
98998	7	347,356,65,67,52,53,64	1
99008	6	345,25,53,67,72,73,64	3
99023	2	303,67,52,53,64	1
99036	7	264,25,26,27,45,47,52,53,70,73	7
99089	1	274,23,52,53,67	5
99115	5	264,25,52,53,64	7
99124	1	53,64	1
99129	2	73	5
99137	6	133,67,72,73	3
99151	3	264,65,67,53	3
99163	2	264,52,53,67	7
99184	7	133,61,62,67,72,73,52,53	7
99215	5	347,356,71,70,69,67,64	3
99224	5	347,64,52,53	1
99227	1	347,64	1
99231	3	303,27,67,52,53,64,72,73	6
99236	7	25,26,67,64	7
99246	1	347,64	3
99253	1	347,65,67,52,53,64	1
99263	1	264,25,23,65,67,64,52,53	2
99269	5	264,23,67,64	7
99273	1	347,23,67,61,62,52,53	1
99294	3	264,23,65,67,64	3
99363	3	345,25,52,67,72	3
99369	4	264,64,65,67,69,70	1
99385	1	264,67	3
99387	1	264,67	1
99406	1	264,67	4
99409	3	264,67,25,26,52,53	3
99414	7	264,312,25,26,67,52,53,72	7
99417	5	264,25,26,52,53,64,67	4
99421	7	303,67,71,69,52,64	8
99440	1	264,65,67	1
99462	7	264,25,26,45,47,52,53,65,67,69	6
99476	7	264,52,53,61,62,64,65	7
99495	1	264,65,67,52,53	4
99506	6	263,25,65,67,64	7
99532	4	133,67	2
99533	1	133,67,52,53,72	3
99549	5	133,42,52,53,72,73	3
99609	5	263,264,354,25,26,27,65,68,69,52	5
99625	7	239,25,67,36	7
99666	2	267,25,26,27,67,72,73,52	2
99677	1	264,25,26,27,65,67	2
99684	7	303,25,26,27,67,64,72,73	1
99700	7	264,25,26,27,52,53,54,55,64,67	7
99714	1	347,25,27,67	3
99723	7	198,25,67,72,73	7
99729	8	153,27,72	8
99735	4	345,25,67,72,73	2
99769	5	264,25,26,67,65,61,62,52,53	5
99793	2	133,67,61	7
99814	1	133,67	3
99819	4	133,67	3
99843	2	133,67,52,53	3
99857	1	133,67	1
99864	3	133,67	3
99889	7	133,67,69	3
99908	3	67,53,64	7
99921	1	264,65,67	3
99927	2	267,67,52,53,64	2
99932	2	133,67	3
99937	7	133,52,53,72,73	3
99944	5	133,67	3
99957	1	133,67	3
99962	7	347,67,55,56,64	1
99970	7	264,67,64,45,47,52,53	6
99974	3	133,67,72	3
99982	6	264,25,64,67	7
99987	2	133,67,72,73,64	2
99998	2	133,67	3
100007	2	264,18,67,64	2
100012	6	359,67,61,62,52,72,73	7
100050	6	343,67,52,72,73	7
100065	6	264,67,65,52,53	6
100104	4	133,67,72,52	3
100114	6	133,52,67,72,73	3
100126	7	133,52,67,72,73	3
100142	5	133,67,72	3
100150	1	354,67,64	3
100155	6	133,67,72,73,52,53	3
100167	6	133,67,72,73,52,53	3
100193	1	133,67	3
100195	2	264,67	5
100202	2	133,67	3
100206	1	133,67	3
100229	4	347,354,69,356,67,64	1
100252	7	205,30,31,67,55,56,64	8
100263	7	196,67	7
100268	3	345,67,72,64	3
100556	2	264,67,52,53,72,73	6
100564	1	264,67,42,43,44,52,53,64	1
100569	3	264,65,67	6
100589	7	264,52,53,67,72,73	7
